seed	policy	file	date	weed_instances	accepted_candidates	role_qualified_candidates	candidate_precision	many_to_one_qualified_recalled	one_to_one_qualified_recalled	many_to_one_qualified_recall	one_to_one_qualified_recall	crop_overlap_scene
20260811	validation_global_top520_score_threshold	2023-06-06_0176	2023-06-06	150	36	36	1.0	55	36	0.36666666666666664	0.24	0
20260811	validation_global_top520_score_threshold	2023-06-06_0231	2023-06-06	65	23	21	0.9130434782608695	25	21	0.38461538461538464	0.3230769230769231	0
20260811	validation_global_top520_score_threshold	2023-06-06_0667	2023-06-06	95	28	27	0.9642857142857143	35	27	0.3684210526315789	0.28421052631578947	0
20260811	validation_global_top520_score_threshold	2023-06-06_0670	2023-06-06	96	36	35	0.9722222222222222	48	35	0.5	0.3645833333333333	0
20260811	validation_global_top520_score_threshold	2023-06-06_0736	2023-06-06	69	28	27	0.9642857142857143	50	25	0.7246376811594203	0.36231884057971014	0
20260811	validation_global_top520_score_threshold	2023-06-06_0770	2023-06-06	74	39	38	0.9743589743589743	54	38	0.7297297297297297	0.5135135135135135	0
20260811	validation_global_top520_score_threshold	2023-06-15_0169	2023-06-15	80	11	11	1.0	20	11	0.25	0.1375	0
20260811	validation_global_top520_score_threshold	2023-06-15_0735	2023-06-15	74	2	2	1.0	2	2	0.02702702702702703	0.02702702702702703	0
20260812	bounded_global_min5_max50	2023-05-25_0109	2023-05-25	17	5	0	0.0	0	0	0.0	0.0	0
20260812	bounded_global_min5_max50	2023-05-25_0114	2023-05-25	17	5	3	0.6	3	3	0.17647058823529413	0.17647058823529413	0
20260812	bounded_global_min5_max50	2023-05-25_0170	2023-05-25	16	5	0	0.0	0	0	0.0	0.0	1
20260812	bounded_global_min5_max50	2023-05-25_0183	2023-05-25	9	5	2	0.4	2	2	0.2222222222222222	0.2222222222222222	0
20260812	bounded_global_min5_max50	2023-05-25_0681	2023-05-25	69	5	4	0.8	4	4	0.057971014492753624	0.057971014492753624	0
20260812	bounded_global_min5_max50	2023-05-25_0685	2023-05-25	114	5	5	1.0	7	5	0.06140350877192982	0.043859649122807015	0
20260812	bounded_global_min5_max50	2023-05-25_0750	2023-05-25	74	5	4	0.8	4	4	0.05405405405405406	0.05405405405405406	0
20260812	bounded_global_min5_max50	2023-05-25_0786	2023-05-25	76	5	4	0.8	3	3	0.039473684210526314	0.039473684210526314	1
20260812	bounded_global_min5_max50	2023-05-30_0039	2023-05-30	43	5	1	0.2	1	1	0.023255813953488372	0.023255813953488372	0
20260812	bounded_global_min5_max50	2023-05-30_0044	2023-05-30	46	24	17	0.7083333333333334	17	17	0.3695652173913043	0.3695652173913043	0
20260812	bounded_global_min5_max50	2023-05-30_0099	2023-05-30	52	18	15	0.8333333333333334	15	15	0.28846153846153844	0.28846153846153844	0
20260812	bounded_global_min5_max50	2023-05-30_0114	2023-05-30	35	9	7	0.7777777777777778	8	7	0.22857142857142856	0.2	0
20260812	bounded_global_min5_max50	2023-05-30_0649	2023-05-30	93	50	49	0.98	59	48	0.6344086021505376	0.5161290322580645	0
20260812	bounded_global_min5_max50	2023-05-30_0652	2023-05-30	55	28	26	0.9285714285714286	30	26	0.5454545454545454	0.4727272727272727	0
20260812	bounded_global_min5_max50	2023-05-30_0720	2023-05-30	49	28	28	1.0	32	28	0.6530612244897959	0.5714285714285714	0
20260812	bounded_global_min5_max50	2023-05-30_0750	2023-05-30	67	36	36	1.0	40	36	0.5970149253731343	0.5373134328358209	0
20260812	bounded_global_min5_max50	2023-06-06_0161	2023-06-06	101	48	47	0.9791666666666666	56	45	0.5544554455445545	0.44554455445544555	0
20260812	bounded_global_min5_max50	2023-06-06_0166	2023-06-06	76	20	14	0.7	14	14	0.18421052631578946	0.18421052631578946	0
20260812	bounded_global_min5_max50	2023-06-06_0176	2023-06-06	150	50	45	0.9	54	45	0.36	0.3	0
20260812	bounded_global_min5_max50	2023-06-06_0231	2023-06-06	65	37	30	0.8108108108108109	34	30	0.5230769230769231	0.46153846153846156	0
20260812	bounded_global_min5_max50	2023-06-06_0667	2023-06-06	95	26	25	0.9615384615384616	27	25	0.28421052631578947	0.2631578947368421	0
20260812	bounded_global_min5_max50	2023-06-06_0670	2023-06-06	96	34	32	0.9411764705882353	39	30	0.40625	0.3125	0
20260812	bounded_global_min5_max50	2023-06-06_0736	2023-06-06	69	20	20	1.0	20	18	0.2898550724637681	0.2608695652173913	0
20260812	bounded_global_min5_max50	2023-06-06_0770	2023-06-06	74	36	36	1.0	42	35	0.5675675675675675	0.47297297297297297	0
20260812	bounded_global_min5_max50	2023-06-15_0169	2023-06-15	80	5	4	0.8	4	3	0.05	0.0375	0
20260812	bounded_global_min5_max50	2023-06-15_0735	2023-06-15	74	5	2	0.4	2	2	0.02702702702702703	0.02702702702702703	0
20260812	fixed_K20_per_tile	2023-05-25_0109	2023-05-25	17	20	1	0.05	1	1	0.058823529411764705	0.058823529411764705	1
20260812	fixed_K20_per_tile	2023-05-25_0114	2023-05-25	17	20	6	0.3	6	6	0.35294117647058826	0.35294117647058826	1
20260812	fixed_K20_per_tile	2023-05-25_0170	2023-05-25	16	20	2	0.1	2	2	0.125	0.125	1
20260812	fixed_K20_per_tile	2023-05-25_0183	2023-05-25	9	19	2	0.10526315789473684	2	2	0.2222222222222222	0.2222222222222222	1
20260812	fixed_K20_per_tile	2023-05-25_0681	2023-05-25	69	20	11	0.55	11	11	0.15942028985507245	0.15942028985507245	1
20260812	fixed_K20_per_tile	2023-05-25_0685	2023-05-25	114	20	18	0.9	21	18	0.18421052631578946	0.15789473684210525	0
20260812	fixed_K20_per_tile	2023-05-25_0750	2023-05-25	74	20	13	0.65	12	11	0.16216216216216217	0.14864864864864866	0
20260812	fixed_K20_per_tile	2023-05-25_0786	2023-05-25	76	20	14	0.7	13	13	0.17105263157894737	0.17105263157894737	1
20260812	fixed_K20_per_tile	2023-05-30_0039	2023-05-30	43	20	7	0.35	6	6	0.13953488372093023	0.13953488372093023	0
20260812	fixed_K20_per_tile	2023-05-30_0044	2023-05-30	46	20	14	0.7	14	14	0.30434782608695654	0.30434782608695654	0
20260812	fixed_K20_per_tile	2023-05-30_0099	2023-05-30	52	20	16	0.8	16	16	0.3076923076923077	0.3076923076923077	0
20260812	fixed_K20_per_tile	2023-05-30_0114	2023-05-30	35	20	12	0.6	14	12	0.4	0.34285714285714286	0
20260812	fixed_K20_per_tile	2023-05-30_0649	2023-05-30	93	20	20	1.0	24	20	0.25806451612903225	0.21505376344086022	0
20260812	fixed_K20_per_tile	2023-05-30_0652	2023-05-30	55	20	19	0.95	23	19	0.41818181818181815	0.34545454545454546	0
20260812	fixed_K20_per_tile	2023-05-30_0720	2023-05-30	49	20	20	1.0	24	20	0.4897959183673469	0.40816326530612246	0
20260812	fixed_K20_per_tile	2023-05-30_0750	2023-05-30	67	20	20	1.0	22	20	0.3283582089552239	0.29850746268656714	0
20260812	fixed_K20_per_tile	2023-06-06_0161	2023-06-06	101	20	20	1.0	21	19	0.2079207920792079	0.18811881188118812	0
20260812	fixed_K20_per_tile	2023-06-06_0166	2023-06-06	76	20	14	0.7	14	14	0.18421052631578946	0.18421052631578946	0
20260812	fixed_K20_per_tile	2023-06-06_0176	2023-06-06	150	20	19	0.95	22	19	0.14666666666666667	0.12666666666666668	0
20260812	fixed_K20_per_tile	2023-06-06_0231	2023-06-06	65	20	15	0.75	17	15	0.26153846153846155	0.23076923076923078	0
20260812	fixed_K20_per_tile	2023-06-06_0667	2023-06-06	95	20	19	0.95	19	19	0.2	0.2	0
20260812	fixed_K20_per_tile	2023-06-06_0670	2023-06-06	96	20	19	0.95	19	18	0.19791666666666666	0.1875	0
20260812	fixed_K20_per_tile	2023-06-06_0736	2023-06-06	69	20	20	1.0	20	18	0.2898550724637681	0.2608695652173913	0
20260812	fixed_K20_per_tile	2023-06-06_0770	2023-06-06	74	20	20	1.0	23	20	0.3108108108108108	0.2702702702702703	0
20260812	fixed_K20_per_tile	2023-06-15_0169	2023-06-15	80	20	14	0.7	20	13	0.25	0.1625	0
20260812	fixed_K20_per_tile	2023-06-15_0735	2023-06-15	74	20	2	0.1	2	2	0.02702702702702703	0.02702702702702703	0
20260812	global_top_equal_fixed_budget	2023-05-25_0109	2023-05-25	17	0	0	0.0	0	0	0.0	0.0	0
20260812	global_top_equal_fixed_budget	2023-05-25_0114	2023-05-25	17	4	3	0.75	3	3	0.17647058823529413	0.17647058823529413	0
20260812	global_top_equal_fixed_budget	2023-05-25_0170	2023-05-25	16	2	0	0.0	0	0	0.0	0.0	0
20260812	global_top_equal_fixed_budget	2023-05-25_0183	2023-05-25	9	0	0	0.0	0	0	0.0	0.0	0
20260812	global_top_equal_fixed_budget	2023-05-25_0681	2023-05-25	69	4	3	0.75	3	3	0.043478260869565216	0.043478260869565216	0
20260812	global_top_equal_fixed_budget	2023-05-25_0685	2023-05-25	114	5	5	1.0	7	5	0.06140350877192982	0.043859649122807015	0
20260812	global_top_equal_fixed_budget	2023-05-25_0750	2023-05-25	74	6	4	0.6666666666666666	4	4	0.05405405405405406	0.05405405405405406	0
20260812	global_top_equal_fixed_budget	2023-05-25_0786	2023-05-25	76	1	1	1.0	1	1	0.013157894736842105	0.013157894736842105	0
20260812	global_top_equal_fixed_budget	2023-05-30_0039	2023-05-30	43	3	1	0.3333333333333333	1	1	0.023255813953488372	0.023255813953488372	0
20260812	global_top_equal_fixed_budget	2023-05-30_0044	2023-05-30	46	24	17	0.7083333333333334	17	17	0.3695652173913043	0.3695652173913043	0
20260812	global_top_equal_fixed_budget	2023-05-30_0099	2023-05-30	52	18	15	0.8333333333333334	15	15	0.28846153846153844	0.28846153846153844	0
20260812	global_top_equal_fixed_budget	2023-05-30_0114	2023-05-30	35	9	7	0.7777777777777778	8	7	0.22857142857142856	0.2	0
20260812	global_top_equal_fixed_budget	2023-05-30_0649	2023-05-30	93	52	50	0.9615384615384616	60	49	0.6451612903225806	0.5268817204301075	0
20260812	global_top_equal_fixed_budget	2023-05-30_0652	2023-05-30	55	28	26	0.9285714285714286	30	26	0.5454545454545454	0.4727272727272727	0
20260812	global_top_equal_fixed_budget	2023-05-30_0720	2023-05-30	49	28	28	1.0	32	28	0.6530612244897959	0.5714285714285714	0
20260812	global_top_equal_fixed_budget	2023-05-30_0750	2023-05-30	67	36	36	1.0	40	36	0.5970149253731343	0.5373134328358209	0
20260812	global_top_equal_fixed_budget	2023-06-06_0161	2023-06-06	101	48	47	0.9791666666666666	56	45	0.5544554455445545	0.44554455445544555	0
20260812	global_top_equal_fixed_budget	2023-06-06_0166	2023-06-06	76	20	14	0.7	14	14	0.18421052631578946	0.18421052631578946	0
20260812	global_top_equal_fixed_budget	2023-06-06_0176	2023-06-06	150	72	60	0.8333333333333334	88	60	0.5866666666666667	0.4	0
20260812	global_top_equal_fixed_budget	2023-06-06_0231	2023-06-06	65	38	30	0.7894736842105263	34	30	0.5230769230769231	0.46153846153846156	0
20260812	global_top_equal_fixed_budget	2023-06-06_0667	2023-06-06	95	26	25	0.9615384615384616	27	25	0.28421052631578947	0.2631578947368421	0
20260812	global_top_equal_fixed_budget	2023-06-06_0670	2023-06-06	96	34	32	0.9411764705882353	39	30	0.40625	0.3125	0
20260812	global_top_equal_fixed_budget	2023-06-06_0736	2023-06-06	69	20	20	1.0	20	18	0.2898550724637681	0.2608695652173913	0
20260812	global_top_equal_fixed_budget	2023-06-06_0770	2023-06-06	74	36	36	1.0	42	35	0.5675675675675675	0.47297297297297297	0
20260812	global_top_equal_fixed_budget	2023-06-15_0169	2023-06-15	80	3	2	0.6666666666666666	2	1	0.025	0.0125	0
20260812	global_top_equal_fixed_budget	2023-06-15_0735	2023-06-15	74	2	1	0.5	1	1	0.013513513513513514	0.013513513513513514	0
20260812	validation_global_top520_score_threshold	2023-05-25_0109	2023-05-25	17	0	0	0.0	0	0	0.0	0.0	0
20260812	validation_global_top520_score_threshold	2023-05-25_0114	2023-05-25	17	1	1	1.0	1	1	0.058823529411764705	0.058823529411764705	0
20260812	validation_global_top520_score_threshold	2023-05-25_0170	2023-05-25	16	2	0	0.0	0	0	0.0	0.0	0
20260812	validation_global_top520_score_threshold	2023-05-25_0183	2023-05-25	9	0	0	0.0	0	0	0.0	0.0	0
20260812	validation_global_top520_score_threshold	2023-05-25_0681	2023-05-25	69	1	0	0.0	0	0	0.0	0.0	0
20260812	validation_global_top520_score_threshold	2023-05-25_0685	2023-05-25	114	2	2	1.0	3	2	0.02631578947368421	0.017543859649122806	0
20260812	validation_global_top520_score_threshold	2023-05-25_0750	2023-05-25	74	0	0	0.0	0	0	0.0	0.0	0
20260812	validation_global_top520_score_threshold	2023-05-25_0786	2023-05-25	76	1	1	1.0	1	1	0.013157894736842105	0.013157894736842105	0
20260812	validation_global_top520_score_threshold	2023-05-30_0039	2023-05-30	43	0	0	0.0	0	0	0.0	0.0	0
20260812	validation_global_top520_score_threshold	2023-05-30_0044	2023-05-30	46	17	13	0.7647058823529411	13	13	0.2826086956521739	0.2826086956521739	0
20260812	validation_global_top520_score_threshold	2023-05-30_0099	2023-05-30	52	8	8	1.0	8	8	0.15384615384615385	0.15384615384615385	0
20260812	validation_global_top520_score_threshold	2023-05-30_0114	2023-05-30	35	6	5	0.8333333333333334	6	5	0.17142857142857143	0.14285714285714285	0
20260812	validation_global_top520_score_threshold	2023-05-30_0649	2023-05-30	93	39	38	0.9743589743589743	46	37	0.4946236559139785	0.3978494623655914	0
20260812	validation_global_top520_score_threshold	2023-05-30_0652	2023-05-30	55	18	17	0.9444444444444444	21	17	0.38181818181818183	0.3090909090909091	0
20260812	validation_global_top520_score_threshold	2023-05-30_0720	2023-05-30	49	22	22	1.0	26	22	0.5306122448979592	0.4489795918367347	0
20260812	validation_global_top520_score_threshold	2023-05-30_0750	2023-05-30	67	27	27	1.0	30	27	0.44776119402985076	0.40298507462686567	0
20260812	validation_global_top520_score_threshold	2023-06-06_0161	2023-06-06	101	33	32	0.9696969696969697	36	31	0.3564356435643564	0.3069306930693069	0
20260812	validation_global_top520_score_threshold	2023-06-06_0166	2023-06-06	76	8	7	0.875	7	7	0.09210526315789473	0.09210526315789473	0
20260812	validation_global_top520_score_threshold	2023-06-06_0176	2023-06-06	150	49	44	0.8979591836734694	53	44	0.35333333333333333	0.29333333333333333	0
20260812	validation_global_top520_score_threshold	2023-06-06_0231	2023-06-06	65	24	18	0.75	22	18	0.3384615384615385	0.27692307692307694	0
20260812	validation_global_top520_score_threshold	2023-06-06_0667	2023-06-06	95	18	17	0.9444444444444444	17	17	0.17894736842105263	0.17894736842105263	0
20260812	validation_global_top520_score_threshold	2023-06-06_0670	2023-06-06	96	24	22	0.9166666666666666	23	21	0.23958333333333334	0.21875	0
20260812	validation_global_top520_score_threshold	2023-06-06_0736	2023-06-06	69	17	17	1.0	16	15	0.2318840579710145	0.21739130434782608	0
20260812	validation_global_top520_score_threshold	2023-06-06_0770	2023-06-06	74	24	24	1.0	28	24	0.3783783783783784	0.32432432432432434	0
20260812	validation_global_top520_score_threshold	2023-06-15_0169	2023-06-15	80	1	1	1.0	0	0	0.0	0.0	0
20260812	validation_global_top520_score_threshold	2023-06-15_0735	2023-06-15	74	0	0	0.0	0	0	0.0	0.0	0
20260813	bounded_global_min5_max50	2023-05-25_0109	2023-05-25	17	5	0	0.0	0	0	0.0	0.0	1
20260813	bounded_global_min5_max50	2023-05-25_0114	2023-05-25	17	5	4	0.8	4	4	0.23529411764705882	0.23529411764705882	0
20260813	bounded_global_min5_max50	2023-05-25_0170	2023-05-25	16	5	0	0.0	0	0	0.0	0.0	1
20260813	bounded_global_min5_max50	2023-05-25_0183	2023-05-25	9	5	2	0.4	2	2	0.2222222222222222	0.2222222222222222	0
20260813	bounded_global_min5_max50	2023-05-25_0681	2023-05-25	69	5	4	0.8	4	4	0.057971014492753624	0.057971014492753624	0
20260813	bounded_global_min5_max50	2023-05-25_0685	2023-05-25	114	5	5	1.0	6	5	0.05263157894736842	0.043859649122807015	0
20260813	bounded_global_min5_max50	2023-05-25_0750	2023-05-25	74	5	4	0.8	3	3	0.04054054054054054	0.04054054054054054	0
20260813	bounded_global_min5_max50	2023-05-25_0786	2023-05-25	76	5	4	0.8	4	4	0.05263157894736842	0.05263157894736842	0
20260813	bounded_global_min5_max50	2023-05-30_0039	2023-05-30	43	5	2	0.4	2	2	0.046511627906976744	0.046511627906976744	0
20260813	bounded_global_min5_max50	2023-05-30_0044	2023-05-30	46	12	12	1.0	12	12	0.2608695652173913	0.2608695652173913	0
20260813	bounded_global_min5_max50	2023-05-30_0099	2023-05-30	52	15	14	0.9333333333333333	12	12	0.23076923076923078	0.23076923076923078	0
20260813	bounded_global_min5_max50	2023-05-30_0114	2023-05-30	35	5	4	0.8	3	3	0.08571428571428572	0.08571428571428572	0
20260813	bounded_global_min5_max50	2023-05-30_0649	2023-05-30	93	46	44	0.9565217391304348	56	44	0.6021505376344086	0.4731182795698925	0
20260813	bounded_global_min5_max50	2023-05-30_0652	2023-05-30	55	23	22	0.9565217391304348	26	22	0.4727272727272727	0.4	0
20260813	bounded_global_min5_max50	2023-05-30_0720	2023-05-30	49	29	28	0.9655172413793104	33	28	0.673469387755102	0.5714285714285714	0
20260813	bounded_global_min5_max50	2023-05-30_0750	2023-05-30	67	27	26	0.9629629629629629	29	26	0.43283582089552236	0.3880597014925373	0
20260813	bounded_global_min5_max50	2023-06-06_0161	2023-06-06	101	43	43	1.0	56	42	0.5544554455445545	0.4158415841584158	0
20260813	bounded_global_min5_max50	2023-06-06_0166	2023-06-06	76	12	11	0.9166666666666666	22	11	0.2894736842105263	0.14473684210526316	0
20260813	bounded_global_min5_max50	2023-06-06_0176	2023-06-06	150	50	46	0.92	69	46	0.46	0.30666666666666664	1
20260813	bounded_global_min5_max50	2023-06-06_0231	2023-06-06	65	34	30	0.8823529411764706	34	28	0.5230769230769231	0.4307692307692308	0
20260813	bounded_global_min5_max50	2023-06-06_0667	2023-06-06	95	35	34	0.9714285714285714	42	34	0.4421052631578947	0.35789473684210527	0
20260813	bounded_global_min5_max50	2023-06-06_0670	2023-06-06	96	43	42	0.9767441860465116	62	42	0.6458333333333334	0.4375	0
20260813	bounded_global_min5_max50	2023-06-06_0736	2023-06-06	69	32	31	0.96875	53	29	0.7681159420289855	0.42028985507246375	0
20260813	bounded_global_min5_max50	2023-06-06_0770	2023-06-06	74	44	43	0.9772727272727273	58	42	0.7837837837837838	0.5675675675675675	0
20260813	bounded_global_min5_max50	2023-06-15_0169	2023-06-15	80	10	10	1.0	16	8	0.2	0.1	0
20260813	bounded_global_min5_max50	2023-06-15_0735	2023-06-15	74	5	5	1.0	3	3	0.04054054054054054	0.04054054054054054	0
20260813	fixed_K20_per_tile	2023-05-25_0109	2023-05-25	17	15	1	0.06666666666666667	1	1	0.058823529411764705	0.058823529411764705	1
20260813	fixed_K20_per_tile	2023-05-25_0114	2023-05-25	17	20	7	0.35	6	6	0.35294117647058826	0.35294117647058826	1
20260813	fixed_K20_per_tile	2023-05-25_0170	2023-05-25	16	18	2	0.1111111111111111	1	1	0.0625	0.0625	1
20260813	fixed_K20_per_tile	2023-05-25_0183	2023-05-25	9	17	2	0.11764705882352941	2	2	0.2222222222222222	0.2222222222222222	1
20260813	fixed_K20_per_tile	2023-05-25_0681	2023-05-25	69	20	9	0.45	9	9	0.13043478260869565	0.13043478260869565	1
20260813	fixed_K20_per_tile	2023-05-25_0685	2023-05-25	114	20	20	1.0	21	19	0.18421052631578946	0.16666666666666666	0
20260813	fixed_K20_per_tile	2023-05-25_0750	2023-05-25	74	20	12	0.6	9	9	0.12162162162162163	0.12162162162162163	1
20260813	fixed_K20_per_tile	2023-05-25_0786	2023-05-25	76	20	17	0.85	13	13	0.17105263157894737	0.17105263157894737	0
20260813	fixed_K20_per_tile	2023-05-30_0039	2023-05-30	43	20	8	0.4	7	7	0.16279069767441862	0.16279069767441862	0
20260813	fixed_K20_per_tile	2023-05-30_0044	2023-05-30	46	20	16	0.8	16	16	0.34782608695652173	0.34782608695652173	0
20260813	fixed_K20_per_tile	2023-05-30_0099	2023-05-30	52	20	18	0.9	16	16	0.3076923076923077	0.3076923076923077	0
20260813	fixed_K20_per_tile	2023-05-30_0114	2023-05-30	35	20	12	0.6	12	11	0.34285714285714286	0.3142857142857143	0
20260813	fixed_K20_per_tile	2023-05-30_0649	2023-05-30	93	20	19	0.95	25	19	0.26881720430107525	0.20430107526881722	0
20260813	fixed_K20_per_tile	2023-05-30_0652	2023-05-30	55	20	19	0.95	23	19	0.41818181818181815	0.34545454545454546	0
20260813	fixed_K20_per_tile	2023-05-30_0720	2023-05-30	49	20	20	1.0	25	20	0.5102040816326531	0.40816326530612246	0
20260813	fixed_K20_per_tile	2023-05-30_0750	2023-05-30	67	20	20	1.0	22	20	0.3283582089552239	0.29850746268656714	0
20260813	fixed_K20_per_tile	2023-06-06_0161	2023-06-06	101	20	20	1.0	28	20	0.27722772277227725	0.19801980198019803	0
20260813	fixed_K20_per_tile	2023-06-06_0166	2023-06-06	76	20	19	0.95	30	18	0.39473684210526316	0.23684210526315788	0
20260813	fixed_K20_per_tile	2023-06-06_0176	2023-06-06	150	20	19	0.95	27	19	0.18	0.12666666666666668	0
20260813	fixed_K20_per_tile	2023-06-06_0231	2023-06-06	65	20	17	0.85	22	17	0.3384615384615385	0.26153846153846155	0
20260813	fixed_K20_per_tile	2023-06-06_0667	2023-06-06	95	20	20	1.0	25	20	0.2631578947368421	0.21052631578947367	0
20260813	fixed_K20_per_tile	2023-06-06_0670	2023-06-06	96	20	20	1.0	36	20	0.375	0.20833333333333334	0
20260813	fixed_K20_per_tile	2023-06-06_0736	2023-06-06	69	20	20	1.0	42	18	0.6086956521739131	0.2608695652173913	0
20260813	fixed_K20_per_tile	2023-06-06_0770	2023-06-06	74	20	20	1.0	31	20	0.4189189189189189	0.2702702702702703	0
20260813	fixed_K20_per_tile	2023-06-15_0169	2023-06-15	80	20	18	0.9	32	15	0.4	0.1875	0
20260813	fixed_K20_per_tile	2023-06-15_0735	2023-06-15	74	20	11	0.55	4	4	0.05405405405405406	0.05405405405405406	0
20260813	global_top_equal_fixed_budget	2023-05-25_0109	2023-05-25	17	0	0	0.0	0	0	0.0	0.0	0
20260813	global_top_equal_fixed_budget	2023-05-25_0114	2023-05-25	17	0	0	0.0	0	0	0.0	0.0	0
20260813	global_top_equal_fixed_budget	2023-05-25_0170	2023-05-25	16	2	0	0.0	0	0	0.0	0.0	0
20260813	global_top_equal_fixed_budget	2023-05-25_0183	2023-05-25	9	0	0	0.0	0	0	0.0	0.0	0
20260813	global_top_equal_fixed_budget	2023-05-25_0681	2023-05-25	69	4	3	0.75	3	3	0.043478260869565216	0.043478260869565216	0
20260813	global_top_equal_fixed_budget	2023-05-25_0685	2023-05-25	114	2	2	1.0	2	2	0.017543859649122806	0.017543859649122806	0
20260813	global_top_equal_fixed_budget	2023-05-25_0750	2023-05-25	74	1	1	1.0	1	1	0.013513513513513514	0.013513513513513514	0
20260813	global_top_equal_fixed_budget	2023-05-25_0786	2023-05-25	76	1	1	1.0	1	1	0.013157894736842105	0.013157894736842105	0
20260813	global_top_equal_fixed_budget	2023-05-30_0039	2023-05-30	43	3	1	0.3333333333333333	1	1	0.023255813953488372	0.023255813953488372	0
20260813	global_top_equal_fixed_budget	2023-05-30_0044	2023-05-30	46	13	12	0.9230769230769231	12	12	0.2608695652173913	0.2608695652173913	0
20260813	global_top_equal_fixed_budget	2023-05-30_0099	2023-05-30	52	20	18	0.9	16	16	0.3076923076923077	0.3076923076923077	0
20260813	global_top_equal_fixed_budget	2023-05-30_0114	2023-05-30	35	3	2	0.6666666666666666	2	2	0.05714285714285714	0.05714285714285714	0
20260813	global_top_equal_fixed_budget	2023-05-30_0649	2023-05-30	93	47	45	0.9574468085106383	57	45	0.6129032258064516	0.4838709677419355	0
20260813	global_top_equal_fixed_budget	2023-05-30_0652	2023-05-30	55	25	24	0.96	28	24	0.509090909090909	0.43636363636363634	0
20260813	global_top_equal_fixed_budget	2023-05-30_0720	2023-05-30	49	31	29	0.9354838709677419	34	29	0.6938775510204082	0.5918367346938775	0
20260813	global_top_equal_fixed_budget	2023-05-30_0750	2023-05-30	67	29	28	0.9655172413793104	31	28	0.4626865671641791	0.417910447761194	0
20260813	global_top_equal_fixed_budget	2023-06-06_0161	2023-06-06	101	50	50	1.0	62	47	0.6138613861386139	0.46534653465346537	0
20260813	global_top_equal_fixed_budget	2023-06-06_0166	2023-06-06	76	14	13	0.9285714285714286	23	12	0.3026315789473684	0.15789473684210525	0
20260813	global_top_equal_fixed_budget	2023-06-06_0176	2023-06-06	150	59	53	0.8983050847457628	83	53	0.5533333333333333	0.35333333333333333	1
20260813	global_top_equal_fixed_budget	2023-06-06_0231	2023-06-06	65	34	30	0.8823529411764706	34	28	0.5230769230769231	0.4307692307692308	0
20260813	global_top_equal_fixed_budget	2023-06-06_0667	2023-06-06	95	36	35	0.9722222222222222	43	35	0.45263157894736844	0.3684210526315789	0
20260813	global_top_equal_fixed_budget	2023-06-06_0670	2023-06-06	96	44	43	0.9772727272727273	62	42	0.6458333333333334	0.4375	0
20260813	global_top_equal_fixed_budget	2023-06-06_0736	2023-06-06	69	34	33	0.9705882352941176	55	31	0.7971014492753623	0.4492753623188406	0
20260813	global_top_equal_fixed_budget	2023-06-06_0770	2023-06-06	74	44	43	0.9772727272727273	58	42	0.7837837837837838	0.5675675675675675	0
20260813	global_top_equal_fixed_budget	2023-06-15_0169	2023-06-15	80	10	10	1.0	16	8	0.2	0.1	0
20260813	global_top_equal_fixed_budget	2023-06-15_0735	2023-06-15	74	4	4	1.0	3	3	0.04054054054054054	0.04054054054054054	0
20260813	validation_global_top520_score_threshold	2023-05-25_0109	2023-05-25	17	0	0	0.0	0	0	0.0	0.0	0
20260813	validation_global_top520_score_threshold	2023-05-25_0114	2023-05-25	17	0	0	0.0	0	0	0.0	0.0	0
20260813	validation_global_top520_score_threshold	2023-05-25_0170	2023-05-25	16	1	0	0.0	0	0	0.0	0.0	0
20260813	validation_global_top520_score_threshold	2023-05-25_0183	2023-05-25	9	0	0	0.0	0	0	0.0	0.0	0
20260813	validation_global_top520_score_threshold	2023-05-25_0681	2023-05-25	69	1	0	0.0	0	0	0.0	0.0	0
20260813	validation_global_top520_score_threshold	2023-05-25_0685	2023-05-25	114	1	1	1.0	1	1	0.008771929824561403	0.008771929824561403	0
20260813	validation_global_top520_score_threshold	2023-05-25_0750	2023-05-25	74	0	0	0.0	0	0	0.0	0.0	0
20260813	validation_global_top520_score_threshold	2023-05-25_0786	2023-05-25	76	0	0	0.0	0	0	0.0	0.0	0
20260813	validation_global_top520_score_threshold	2023-05-30_0039	2023-05-30	43	1	1	1.0	1	1	0.023255813953488372	0.023255813953488372	0
20260813	validation_global_top520_score_threshold	2023-05-30_0044	2023-05-30	46	5	5	1.0	5	5	0.10869565217391304	0.10869565217391304	0
20260813	validation_global_top520_score_threshold	2023-05-30_0099	2023-05-30	52	8	8	1.0	8	8	0.15384615384615385	0.15384615384615385	0
20260813	validation_global_top520_score_threshold	2023-05-30_0114	2023-05-30	35	1	1	1.0	1	1	0.02857142857142857	0.02857142857142857	0
20260813	validation_global_top520_score_threshold	2023-05-30_0649	2023-05-30	93	36	34	0.9444444444444444	43	34	0.46236559139784944	0.3655913978494624	0
20260813	validation_global_top520_score_threshold	2023-05-30_0652	2023-05-30	55	20	19	0.95	23	19	0.41818181818181815	0.34545454545454546	0
20260813	validation_global_top520_score_threshold	2023-05-30_0720	2023-05-30	49	22	22	1.0	27	22	0.5510204081632653	0.4489795918367347	0
20260813	validation_global_top520_score_threshold	2023-05-30_0750	2023-05-30	67	21	21	1.0	23	21	0.34328358208955223	0.31343283582089554	0
