seed	image_id	pixels	plant_pixels	weed_pixels	plant_pixel_auc	plant_pixel_ap	plant_pixel_brier	weed_pixel_auc	weed_pixel_ap	weed_pixel_brier	conditional_crop_vs_weed_auc_on_labeled_plant_pixels	conditional_crop_vs_weed_ap_on_labeled_plant_pixels	maximum_class_probability_q50	maximum_class_probability_q90	maximum_class_probability_q99	foreground_probability_q50	foreground_probability_q90	foreground_probability_q99	foreground_probability_max	weed_probability_q99	weed_probability_max
20260810	011	360000	18256	12727	0.44749841892416137	0.043569999358786395	0.0500657893717289	0.4065738041790525	0.02829263850965197	0.03509891405701637	0.5788270857619197	0.7564851195661704	0.9933338761329651	0.9948219060897827	0.9971358776092529	0.006666123867034912	0.010350465774536133	0.013105988502502441	0.018548786640167236	0.007533473894000053	0.013151454739272594
20260810	012	360000	6521	5331	0.3103414400118415	0.014789598468356523	0.01793024130165577	0.2070668905283831	0.010907587408628672	0.014719491824507713	0.4462336988819163	0.7928467146453759	0.9933338761329651	0.9948219060897827	0.9971358776092529	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018548786640167236	0.007533473894000053	0.013151454739272594
20260810	013	360000	20400	14441	0.3182735435575879	0.040693065973542414	0.05597233027219772	0.27028963243876586	0.026950495802785312	0.03984218090772629	0.4797208422314851	0.7084361147088681	0.9933338761329651	0.9948219060897827	0.9971358776092529	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018548786640167236	0.007477904204279184	0.013151454739272594
20260810	014	360000	11714	10573	0.34610124054317737	0.024425399545969343	0.03216123953461647	0.2834643599877262	0.020191199844435122	0.02917329967021942	0.4679245573925216	0.912698384845684	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.010350465774536133	0.013105988502502441	0.018466651439666748	0.007534148171544075	0.013152554631233215
20260810	015	360000	12669	9339	0.2872218591738458	0.023984729619208323	0.03477506339550018	0.16050642914746602	0.016455344551963968	0.02577783167362213	0.13676810443594895	0.596602608287739	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.01824963092803955	0.007534148171544075	0.012952350080013275
20260810	016	360000	22769	19863	0.4258560353205837	0.05264476242947098	0.06244491785764694	0.3145073532877424	0.03945260181070769	0.05478790029883385	0.09012360963030343	0.7566568405594489	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.01041865348815918	0.013105988502502441	0.01844841241836548	0.007534148171544075	0.013050442561507225
20260810	017	360000	13392	8976	0.3869413940634963	0.02962541981352953	0.036752089858055115	0.32697879543930103	0.01804306969748591	0.024766892194747925	0.4730271060993567	0.6610327389490959	0.9933338761329651	0.9948063492774963	0.9971802234649658	0.006666123867034912	0.010443627834320068	0.013105988502502441	0.018185675144195557	0.007534148171544075	0.012952350080013275
20260810	018	360000	21416	17144	0.3551587939770494	0.04420743565186235	0.05873841047286987	0.31043411380948577	0.03317134902289993	0.04728784039616585	0.3873957374829818	0.7601218298345234	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018466651439666748	0.007534148171544075	0.013152554631233215
20260810	019	360000	9642	6456	0.4431785577384568	0.02317973801005386	0.026473917067050934	0.4000479854793597	0.014353248804102796	0.01781519502401352	0.5532092853570181	0.755292591528659	0.9933338761329651	0.9948219060897827	0.9971358776092529	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	020	360000	4617	1127	0.3936320549026489	0.01038726105017676	0.012707304209470749	0.6862143837845358	0.005031619783357342	0.0031232088804244995	0.992782140886752	0.9650743298396618	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018466651439666748	0.007533473894000053	0.013152554631233215
20260810	021	360000	5912	1722	0.3437636387852057	0.012201257277189534	0.016258733347058296	0.16161903120941537	0.003243950276960281	0.004767167381942272	0.26666126139611207	0.225360469138075	0.9933338761329651	0.9948063492774963	0.9971802234649658	0.006666123867034912	0.01034003496170044	0.013105988502502441	0.018185675144195557	0.007533473894000053	0.012952350080013275
20260810	022	360000	15581	9340	0.351017548923615	0.03243307481553441	0.04274825379252434	0.364712707093421	0.019572480578160342	0.025763357058167458	0.6777108072026288	0.7710495631291244	0.9933338761329651	0.9948219060897827	0.9971802234649658	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018185675144195557	0.007477904204279184	0.012952350080013275
20260810	023	360000	17394	15914	0.3345665120382141	0.03475617512781923	0.04772333428263664	0.28202945471446816	0.029853965568699962	0.04389955848455429	0.2833934679306679	0.8704011778086701	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010376513004302979	0.013134181499481201	0.018185675144195557	0.007534148171544075	0.012952350080013275
20260810	024	360000	15478	14909	0.3986043599010204	0.037707044670074234	0.04244518280029297	0.3399678401960915	0.0333307105133958	0.04110853746533394	0.5230728988434935	0.970599630583897	0.9933338761329651	0.9948063492774963	0.9971802234649658	0.006666123867034912	0.010341012850403786	0.013105988502502441	0.018466651439666748	0.007534148171544075	0.013152554631233215
20260810	025	360000	17042	9813	0.34512794186685786	0.03979180718530825	0.04673895239830017	0.3397545062522419	0.02911607848091693	0.02705996297299862	0.6363539480299869	0.7006458225592163	0.9933338761329651	0.9948219060897827	0.9971334934234619	0.006666123867034912	0.010310530662536621	0.013105988502502441	0.018466651439666748	0.007533473894000053	0.013152554631233215
20260810	026	360000	12787	12212	0.357281104933187	0.02638996996561044	0.03509286418557167	0.2888347587062339	0.02310785782150527	0.03368987515568733	0.022428046540110224	0.8767064795648271	0.9933338761329651	0.9948063492774963	0.9971569776535034	0.006666123867034912	0.010326862335205078	0.013105988502502441	0.01826655864715576	0.007534148171544075	0.012951282784342766
20260810	027	360000	19443	12248	0.38241302520155607	0.041754745528359165	0.053319673985242844	0.33605916601936897	0.025093612450915737	0.0337773859500885	0.5702892423842851	0.703568683536467	0.9933338761329651	0.9948219060897827	0.9971777200698853	0.006666123867034912	0.010326862335205078	0.013105988502502441	0.018167495727539062	0.007533473894000053	0.012851791456341743
20260810	028	360000	28280	24037	0.33451440509548536	0.057222753243308874	0.07755615562200546	0.29090830379395716	0.04617139951666244	0.06629747897386551	0.493842953108537	0.8469782913865735	0.9933338761329651	0.9948063492774963	0.9971334934234619	0.006666123867034912	0.010283291339874268	0.013105988502502441	0.018185675144195557	0.007477904204279184	0.012952350080013275
20260810	029	360000	49445	48554	0.3706223087151117	0.10497176987865371	0.13554289937019348	0.32611001376917476	0.09717398083250146	0.13388848304748535	0.6162004496642219	0.9891097340123738	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.010283291339874268	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	030	360000	6033	2827	0.21957105724645154	0.0112006644342655	0.016594866290688515	0.19181214434118668	0.0051234919823293324	0.007814884185791016	0.3786871251528958	0.4621368494801706	0.9933338761329651	0.9948063492774963	0.9971747398376465	0.006666123867034912	0.010310530662536621	0.013105988502502441	0.018466651439666748	0.007533473894000053	0.013152554631233215
20260810	031	360000	29693	24882	0.2840547006363727	0.05866117420609811	0.08145011216402054	0.17710157817216865	0.047141441290900296	0.06865048408508301	0.04219149471767396	0.7038839948076814	0.9933338761329651	0.9948219060897827	0.9971332550048828	0.006666123867034912	0.010376513004302979	0.013163328170776367	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	032	360000	24402	18771	0.3902371759465112	0.054008968371985676	0.06692478805780411	0.3038160645760068	0.037015781827365056	0.05177751183509827	0.36146890135271315	0.7015127305788869	0.9933338761329651	0.9948219060897827	0.997109591960907	0.006666123867034912	0.010310530662536621	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	033	360000	18161	14546	0.3239685135714585	0.03685126566938154	0.0498209148645401	0.23213676825549048	0.02731559148808663	0.04012737795710564	0.23808355198436626	0.720001619347917	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018185675144195557	0.007477904204279184	0.012952350080013275
20260810	034	360000	28102	26428	0.405374277797766	0.06274772896552042	0.07704642415046692	0.361627550627285	0.055123866213309135	0.07287365943193436	0.6474549254356962	0.9662797311848625	0.9933338761329651	0.9948219060897827	0.9971153736114502	0.006666123867034912	0.010283291339874268	0.013105988502502441	0.018548786640167236	0.007533473894000053	0.013151454739272594
20260810	035	360000	20103	7861	0.4061615468212678	0.04581116967415714	0.05513433739542961	0.21251798852968456	0.015239152559007837	0.02169702760875225	0.2377507319059277	0.29735181580711556	0.9933338761329651	0.9948063492774963	0.9971369504928589	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	036	360000	29499	27082	0.3630511883146475	0.06231826290175137	0.0808546170592308	0.3211358285072192	0.05423570647974808	0.07466772943735123	0.36247782787633703	0.8944185581875119	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010326862335205078	0.013105988502502441	0.018548786640167236	0.007533473894000053	0.013151454739272594
20260810	037	360000	9679	3344	0.5171348482661922	0.026987580528489596	0.026556046679615974	0.691425412665608	0.015006480915061255	0.009225179441273212	0.8576076838253343	0.7346556714308106	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010283291339874268	0.013105988502502441	0.018466651439666748	0.0074927243404090405	0.013152554631233215
20260810	038	360000	28241	24955	0.4051709700714072	0.06291310815746931	0.07742463797330856	0.3811985822267692	0.053436626233824	0.06881040334701538	0.6607244226460947	0.9393664753696668	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.010283291339874268	0.013105988502502441	0.018185675144195557	0.007534148171544075	0.012952350080013275
20260810	039	360000	8930	5617	0.3609529569352704	0.01909939835746589	0.024525141343474388	0.32664095010756444	0.01131918347899494	0.015502738766372204	0.47140885912881103	0.6934859896820018	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010310530662536621	0.013076245784759521	0.018185675144195557	0.007477904204279184	0.012952350080013275
20260810	040	360000	31569	28223	0.3832966020737672	0.06810743286013934	0.08654344081878662	0.3072089534020025	0.05532703944979084	0.07782547920942307	0.24932449760392844	0.8440466387764043	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.010326862335205078	0.013105988502502441	0.01826655864715576	0.007477904204279184	0.012951282784342766
20260810	041	360000	14187	10081	0.34424493983415305	0.030345320738072383	0.03893602266907692	0.2672050940974794	0.01955820421392077	0.027816809713840485	0.5046257076086041	0.701515136544849	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.01040506362915039	0.013105988502502441	0.018650054931640625	0.007533473894000053	0.013253235258162022
20260810	042	360000	11654	8647	0.4658773762522896	0.028832327965492285	0.03198099136352539	0.41245686476514676	0.01961589638194892	0.023856494575738907	0.4601762265595996	0.6991487155127707	0.9933338761329651	0.9948219060897827	0.9971386194229126	0.006666123867034912	0.010350465774536133	0.013105988502502441	0.018185675144195557	0.007477904204279184	0.012952350080013275
20260810	043	360000	7387	4489	0.39716376751228905	0.016827127330505044	0.020295005291700363	0.3500053063531625	0.009260502782995407	0.01239213440567255	0.5241043553900101	0.6768118930185689	0.9933338761329651	0.9948219060897827	0.9971802234649658	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018650054931640625	0.007533473894000053	0.013253235258162022
20260810	044	360000	7818	4333	0.48633225554865883	0.02042578752856083	0.021468183025717735	0.34739976246824605	0.009511147533747905	0.011963815428316593	0.25713500972318476	0.43860196050463823	0.9933338761329651	0.9948219060897827	0.9971358776092529	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	045	360000	20219	14908	0.40242685482474505	0.04522857169917258	0.05545157194137573	0.345770036892298	0.03046769411429548	0.04112030565738678	0.5350571056613496	0.7562483155259494	0.9933338761329651	0.9948063492774963	0.9971777200698853	0.006666123867034912	0.010443627834320068	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	046	360000	6501	5214	0.2733215759706059	0.012473126316850564	0.01787707209587097	0.15481526348440808	0.009464673695940947	0.014399359934031963	0.04422220791610895	0.6576374574864252	0.9933338761329651	0.9948219060897827	0.9971144199371338	0.006666123867034912	0.010310530662536621	0.013105988502502441	0.018466651439666748	0.007533473894000053	0.013152554631233215
20260810	047	360000	8682	6605	0.37847900801090206	0.019013015549979365	0.023850390687584877	0.322866391525079	0.01318213310856781	0.018230663612484932	0.4909114168844673	0.7983476588986351	0.9933338761329651	0.9948063492774963	0.9971802234649658	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018466651439666748	0.007534148171544075	0.013152554631233215
20260810	048	360000	10531	8124	0.4455936883017022	0.025559752304204063	0.028900329023599625	0.301975459157961	0.016392837113905434	0.022414695471525192	0.2161982622079005	0.6533736850456522	0.9933338761329651	0.9948219060897827	0.9971591234207153	0.006666123867034912	0.010326862335205078	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	049	360000	9591	2157	0.42583708112991253	0.02242851302577891	0.026335719972848892	0.3346828786906417	0.004338860518026121	0.005965311545878649	0.41333189648882357	0.2133822832591368	0.9933338761329651	0.9948063492774963	0.9971747398376465	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018548786640167236	0.007533473894000053	0.013151454739272594
20260810	050	360000	4272	0	0.5536790544270369	0.012811155013805246	0.011751342564821243	nan	nan	1.789814814401325e-05	nan	nan	0.9933338761329651	0.9948219060897827	0.9971417784690857	0.006666123867034912	0.010310530662536621	0.01302248239517212	0.018548786640167236	0.007477265316992998	0.013151454739272594
20260810	051	360000	36286	28918	0.44665524565657005	0.08688741948533275	0.09946407377719879	0.39004437034540884	0.06294085971158103	0.07973429560661316	0.5163119936870431	0.8250747760027042	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.010443627834320068	0.013105988502502441	0.018548786640167236	0.007533473894000053	0.013151454739272594
20260810	052	360000	30445	22203	0.34695299530242635	0.06289505041556924	0.08348501473665237	0.3319015003875829	0.04426287874870358	0.06123162806034088	0.6466695903191398	0.8393791720097395	0.9933338761329651	0.9948219060897827	0.9970988035202026	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018548786640167236	0.007477904204279184	0.013151454739272594
20260810	053	360000	13392	10378	0.37664927179691315	0.028804293770115324	0.03675207123160362	0.3077694931642271	0.02049428578964066	0.02863161638379097	0.3165216143639057	0.7423470715889546	0.9933338761329651	0.9948219060897827	0.9971569776535034	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	054	360000	25117	16845	0.3971126103518878	0.055254448912484336	0.06887415051460266	0.4087559099624662	0.03773869436302168	0.04645238071680069	0.6046480978003448	0.800765776591864	0.9933338761329651	0.9948219060897827	0.9971369504928589	0.006666123867034912	0.010376513004302979	0.013165533542633057	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	055	360000	24543	12989	0.38194723195808344	0.052962616042892145	0.0672985315322876	0.3622491048644233	0.026912751956499895	0.03582415729761124	0.49612195659146374	0.5922144062920589	0.9933338761329651	0.9948219060897827	0.9970996379852295	0.006666123867034912	0.010443627834320068	0.013105988502502441	0.018548786640167236	0.007534148171544075	0.013151454739272594
20260810	056	360000	25266	21341	0.4129646474504869	0.05712379559980008	0.06927039474248886	0.37557754269662946	0.04565552389232004	0.058843836188316345	0.5754950266181212	0.8975295003895187	0.9933338761329651	0.9948219060897827	0.9970996379852295	0.006666123867034912	0.010326862335205078	0.013105988502502441	0.018650054931640625	0.007477904204279184	0.013253235258162022
20260810	057	360000	27795	27328	0.46504747740015223	0.06791469521508328	0.0761847272515297	0.41863623357458996	0.0617823271588511	0.07534249871969223	0.6350009590840935	0.9905544574652742	0.9933338761329651	0.9948151707649231	0.9971417784690857	0.006666123867034912	0.010283291339874268	0.013105988502502441	0.018466651439666748	0.007534148171544075	0.013152554631233215
20260810	058	360000	38880	32222	0.4709924939521731	0.09724499225959857	0.10654526948928833	0.4285053031606391	0.07518039769781462	0.08883120864629745	0.49193724823463475	0.8250640330351148	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.010310530662536621	0.013105988502502441	0.018466651439666748	0.007533473894000053	0.013152554631233215
20260810	059	360000	30087	26801	0.4409857278609901	0.0708304046514897	0.08246738463640213	0.40325412747247374	0.059438743033568456	0.07389064878225327	0.5680920838906388	0.9286350222034736	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018466651439666748	0.007478533312678337	0.013152554631233215
20260810	060	360000	29161	23430	0.4219431895434353	0.06657377634388664	0.07994385063648224	0.3176877943466	0.04622751620212642	0.06461933255195618	0.25997557070877114	0.6975991386042284	0.9933338761329651	0.9948219060897827	0.9970909357070923	0.006666123867034912	0.010376513004302979	0.013105988502502441	0.018185675144195557	0.007534148171544075	0.012952350080013275
20260811	001	360000	43782	37203	0.423071165554285	0.09998067785334164	0.11943155527114868	0.4253914090892539	0.0860529224160241	0.1022423505783081	0.21870173827685524	0.7458269948565011	0.990481972694397	0.9912746548652649	0.9941354990005493	0.009518027305603027	0.018054068088531494	0.04089111089706421	0.2208235263824463	0.03475411236286163	0.20353256165981293
20260811	002	360000	26642	23882	0.4745484942702184	0.06591939890027952	0.07272295653820038	0.48092921707767233	0.05954913504076145	0.06565610319375992	0.18795537904358262	0.8031397650404365	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.018069326877593994	0.04031014442443848	0.21935206651687622	0.034875594079494476	0.2034534215927124
20260811	003	360000	21022	15667	0.4352400755145241	0.04867063850644902	0.05750018358230591	0.445921463335113	0.03756564397027417	0.043140701949596405	0.39372478933489524	0.6847356705746684	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.041155219078063965	0.21964561939239502	0.03525325655937195	0.20489519834518433
20260811	004	360000	29333	26791	0.4616463321142536	0.07030434213476373	0.08006343245506287	0.48683584681613884	0.06751388560396475	0.07360654324293137	0.30003133354934036	0.8618969251989765	0.990481972694397	0.9912746548652649	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.04079777002334595	0.21964561939239502	0.03483530133962631	0.202132910490036
20260811	005	360000	10568	8353	0.5849147527123892	0.03567376828517349	0.028914282098412514	0.6339343072180353	0.03204313471489956	0.022975577041506767	0.6896643560024528	0.900063606267438	0.990481972694397	0.991000235080719	0.9941354990005493	0.009518027305603027	0.01797187328338623	0.0407564640045166	0.21964561939239502	0.035235144197940826	0.19956770539283752
20260811	006	360000	19500	11532	0.4466167446063481	0.045809342540064434	0.053325552493333817	0.46863555985411925	0.02845095315534989	0.031771957874298096	0.42778448275411746	0.5566207410495657	0.990481972694397	0.9912746548652649	0.9941354990005493	0.009518027305603027	0.01797187328338623	0.04100525379180908	0.2208235263824463	0.034875594079494476	0.19890815019607544
20260811	007	360000	40121	31356	0.412184000028514	0.09025645406318247	0.10946143418550491	0.44352767986299935	0.07374229806052464	0.08615514636039734	0.4002343093868497	0.7372226746320841	0.990481972694397	0.9912746548652649	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.04040729999542236	0.21990865468978882	0.03471572697162628	0.20103268325328827
20260811	008	360000	19899	17226	0.4812387119538898	0.050674428877496173	0.05444233864545822	0.5302001747435634	0.048322970174974625	0.04740416258573532	0.5916496800593192	0.9026499647646452	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.018086612224578857	0.04045587778091431	0.21763938665390015	0.03488783538341522	0.20197543501853943
20260811	009	360000	19344	14311	0.44706469041811564	0.046004571916257994	0.052893415093421936	0.44549695455395055	0.03466879369428611	0.03942074254155159	0.2957697212512434	0.6364717533302318	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.04051154851913452	0.21905887126922607	0.03483530133962631	0.20166081190109253
20260811	010	360000	17916	14497	0.5021683422518762	0.047704288917545995	0.04895804449915886	0.49734441698331533	0.038258904623669834	0.039891891181468964	0.15892167622380063	0.691240171310069	0.990481972694397	0.9912746548652649	0.9941354990005493	0.009518027305603027	0.01797187328338623	0.04065221548080444	0.21990865468978882	0.03476176783442497	0.19910015165805817
20260811	011	360000	18256	12727	0.5177059851602199	0.049069356868266543	0.04993876814842224	0.565784610104128	0.03795236213207981	0.03503725677728653	0.528501653950513	0.7373038584905834	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.040732622146606445	0.21990865468978882	0.03489568829536438	0.2011895775794983
20260811	012	360000	6521	5331	0.42472327680768907	0.015774381032404368	0.01800592802464962	0.4591812580891226	0.013799853306829493	0.014767983928322792	0.372017405724248	0.7886846726104841	0.990481972694397	0.9910852313041687	0.9941354990005493	0.009518027305603027	0.01792621612548828	0.0407564640045166	0.21935206651687622	0.0347689613699913	0.2002706229686737
20260811	013	360000	20400	14441	0.4122366661903277	0.045886144538883275	0.055832862854003906	0.45553010592122045	0.03499316556693035	0.039769768714904785	0.52765158202731	0.7519880394225416	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.017975375056266785	0.0403171181678772	0.22049874067306519	0.03471572697162628	0.1997237503528595
20260811	014	360000	11714	10573	0.4767414588785351	0.030041882562218784	0.03214956820011139	0.5333734525558225	0.030625057560652206	0.029149292036890984	0.7723949258744741	0.9624682909553478	0.990481972694397	0.9910852313041687	0.9941354990005493	0.009518027305603027	0.018013715744018555	0.04051858186721802	0.22023385763168335	0.03483530133962631	0.20142510533332825
20260811	015	360000	12669	9339	0.45211593353805374	0.03086152032894165	0.0347575806081295	0.48601696125398536	0.024454012807321145	0.025769159197807312	0.5154051738857393	0.7696481560541267	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.040732622146606445	0.21990865468978882	0.035245735198259354	0.20416653156280518
20260811	016	360000	22769	19863	0.48488816836820686	0.05682106914943893	0.062194887548685074	0.48924717386506633	0.05040384896035796	0.054625254124403	0.18065380686331792	0.7739158340681331	0.990481972694397	0.9912746548652649	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.04025453329086304	0.2215784192085266	0.0347689613699913	0.20095427334308624
20260811	017	360000	13392	8976	0.5311257129368557	0.03732009287064035	0.03665246069431305	0.6149486913799596	0.030588470914300565	0.024713484570384026	0.763411556723727	0.8703855482887464	0.990481972694397	0.9910852313041687	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.04100525379180908	0.22023385763168335	0.0349784791469574	0.19894446432590485
20260811	018	360000	21416	17144	0.544699651709176	0.06074951508601411	0.058481015264987946	0.6027743399951946	0.055407910122291966	0.04712869971990585	0.7037239827738075	0.8546340637111253	0.990481972694397	0.9912746548652649	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.04058021306991577	0.22049874067306519	0.03483530133962631	0.20103268325328827
20260811	019	360000	9642	6456	0.5218312884027514	0.026257558679771587	0.026476139202713966	0.5834427314410928	0.020229805997306994	0.017830656841397285	0.6487230718579038	0.7756459670861331	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.01798844337463379	0.040988028049468994	0.22049874067306519	0.034962210804224014	0.20337429642677307
20260811	020	360000	4617	1127	0.4929751339342586	0.01199679917661866	0.012810975313186646	0.6612423582649628	0.004709221886446622	0.003222382627427578	0.6240523691724106	0.3458024173259594	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.017916321754455566	0.04031836986541748	0.22023385763168335	0.034899525344371796	0.20158222317695618
20260811	021	360000	5912	1722	0.5465071285097388	0.017027233353135357	0.016324441879987717	0.5409421296975708	0.005353913426307219	0.004859041888266802	0.3489648213904573	0.25163459325686055	0.990481972694397	0.9912221431732178	0.9941354990005493	0.009518027305603027	0.01791393756866455	0.04100525379180908	0.21990865468978882	0.03483530133962631	0.20173946022987366
